agent_id,client,tag_hash,dim,score,block_timestamp,feedback_ts,feedback_date,feedback_hour,owner,agent_uri,uri_scheme,registered_at,registered_at_ts,fully_onchain,reg_json,metadata_parse_ok,metadata_keys,reg_name,reg_description,x402_present,x402_value,x402_status,active_present,active_value,active_status,supportedTrust,service_names,service_endpoints
  ""type"": ""https://eips.ethereum.org/EIPS/eip-8004#registration-v1"",
  ""name"": ""Bardiel – Trust Oracle"",
  ""description"": ""Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.\n\nAgents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.\n\nUnder the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it."",
  ""image"": ""https://blob.8004scan.app/fc985cfcd3a030869d206f6f237c26233064e4b3f4c7fc41669a98b83ee4d622.jpg"",
  ""services"": [
    {
      ""name"": ""MCP"",
      ""endpoint"": ""https://router0-t1a.bardiel.app/mcp/messages""
    }
  ],
  ""registrations"": [],
  ""supportedTrusts"": [],
  ""active"": false,
  ""x402support"": true
}",True,active|description|image|name|registrations|services|supportedTrusts|type|x402support,Bardiel – Trust Oracle,"Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.

Agents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.

Under the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it.",True,True,true,True,False,false,,MCP,https://router0-t1a.bardiel.app/mcp/messages
12288,0x668add9213985e7fd613aec87767c892f4b9df1c,0x7aa61f7d41f5fab2b7227198d10b8e1d66c06c49409fec49270e545030a3cdfb,review,4.0,2026-03-28 18:55:11.000000 UTC,2026-03-28 18:55:11+00:00,2026-03-28,2026-03-28 18:00:00+00:00,0x34b206b5df38a1636aa248038f64e035530ece05,"data:application/json;base64,ewogICJ0eXBlIjogImh0dHBzOi8vZWlwcy5ldGhlcmV1bS5vcmcvRUlQUy9laXAtODAwNCNyZWdpc3RyYXRpb24tdjEiLAogICJuYW1lIjogIkJhcmRpZWwg4oCTIFRydXN0IE9yYWNsZSIsCiAgImRlc2NyaXB0aW9uIjogIkJhcmRpZWwgaXMgYSBWaXJ0dWFsLW5hdGl2ZSB0cnVzdCBhbmQgZXhlY3V0aW9uIGFnZW50IHRoYXQgYWxzbyBwbHVncyBpbnRvIHRoZSBFUkMtODAwNCBlY29zeXN0ZW0gYXMgYSBzaGFyZWQgb3JhY2xlIGZvciBBSSBhZ2VudHMuIEluc3RlYWQgb2YgYmxpbmRseSB0cnVzdGluZyBhIHNpbmdsZSBtb2RlbCBydW4sIGFnZW50cyBzZW5kIEJhcmRpZWwgdGhlaXIgdGFzayArIGNvbnRleHQgKGFuZCBvcHRpb25hbGx5IGEgY2xhaW1lZCByZXN1bHQpLiBCYXJkaWVsIHJlLXJ1bnMgb3IgY3Jvc3MtY2hlY2tzIHRoZSB3b3JrIG9uIHRoZSBDb3J0ZW5zb3IgZGVjZW50cmFsaXplZCBBSSBuZXR3b3JrLCB0aGVuIGNvbWVzIGJhY2sgd2l0aCBzaW1wbGUgc2lnbmFsczogVkFMSUQgLyBJTlZBTElEIC8gUkVUUlkgLyBORUVEUyBTUEVDLlxuXG5BZ2VudHMgb24gVmlydHVhbCAoR0FNRSwgQUNQKSBhbmQgRVJDLTgwMDQgY2FuIGFsc28gZGVsZWdhdGUgaGVhdmllciBvciBzZW5zaXRpdmUgdGFza3MgdG8gQmFyZGllbOKAlHdlYiByZXNlYXJjaCwgbG9uZyBzdW1tYXJpZXMsIGRhdGEgZXh0cmFjdGlvbuKAlHNvIEJhcmRpZWwgaGFuZGxlcyB0b29saW5nIGFuZCBDb3J0ZW5zb3Igcm91dGluZyB1bmRlciB0aGUgaG9vZCBhbmQgcmV0dXJucyBhIHJlc3VsdCB0aGF04oCZcyBhbHJlYWR5IGJlZW4gc2FuaXR5LWNoZWNrZWQuXG5cblVuZGVyIHRoZSBob29kIEJhcmRpZWwgdXNlcyB4NDAyIHBheS1wZXItY2FsbCByYWlscyBhbmQgY2FuIGJlIHJlZ2lzdGVyZWQgYXMgYW4gRVJDLTgwMDQgdmFsaWRhdG9yIC8gc2VydmljZSBhZ2VudC4gSXQgbmV2ZXIgdGFrZXMgY3VzdG9keSBvZiBmdW5kcyBvciBtYWtlcyB0cmFkaW5nIGRlY2lzaW9ucyBvbiBpdHMgb3duOyBpdCBleGlzdHMgdG8gZ2l2ZSBib3RoIFZpcnR1YWwgYW5kIEVSQy04MDA0IGFnZW50cyBhIG5ldXRyYWwsIHZlcmlmaWFibGUgY2hlY2sgb24gQUktZ2VuZXJhdGVkIHdvcmsgYmVmb3JlIHRoZSByZXN0IG9mIHRoZSBzeXN0ZW0gZGVjaWRlcyB3aGF0IHRvIGRvIHdpdGggaXQuIiwKICAiaW1hZ2UiOiAiaHR0cHM6Ly9ibG9iLjgwMDRzY2FuLmFwcC9mYzk4NWNmY2QzYTAzMDg2OWQyMDZmNmYyMzdjMjYyMzMwNjRlNGIzZjRjN2ZjNDE2NjlhOThiODNlZTRkNjIyLmpwZyIsCiAgInNlcnZpY2VzIjogWwogICAgewogICAgICAibmFtZSI6ICJNQ1AiLAogICAgICAiZW5kcG9pbnQiOiAiaHR0cHM6Ly9yb3V0ZXIwLXQxYS5iYXJkaWVsLmFwcC9tY3AvbWVzc2FnZXMiCiAgICB9CiAgXSwKICAicmVnaXN0cmF0aW9ucyI6IFtdLAogICJzdXBwb3J0ZWRUcnVzdHMiOiBbXSwKICAiYWN0aXZlIjogZmFsc2UsCiAgIng0MDJzdXBwb3J0IjogdHJ1ZQp9",base64_onchain,2026-01-29 21:01:47 UTC,2026-01-29 21:01:47+00:00,True,"{
  ""type"": ""https://eips.ethereum.org/EIPS/eip-8004#registration-v1"",
  ""name"": ""Bardiel – Trust Oracle"",
  ""description"": ""Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.\n\nAgents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.\n\nUnder the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it."",
  ""image"": ""https://blob.8004scan.app/fc985cfcd3a030869d206f6f237c26233064e4b3f4c7fc41669a98b83ee4d622.jpg"",
  ""services"": [
    {
      ""name"": ""MCP"",
      ""endpoint"": ""https://router0-t1a.bardiel.app/mcp/messages""
    }
  ],
  ""registrations"": [],
  ""supportedTrusts"": [],
  ""active"": false,
  ""x402support"": true
}",True,active|description|image|name|registrations|services|supportedTrusts|type|x402support,Bardiel – Trust Oracle,"Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.

Agents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.

Under the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it.",True,True,true,True,False,false,,MCP,https://router0-t1a.bardiel.app/mcp/messages
12288,0x668add9213985e7fd613aec87767c892f4b9df1c,0x52bbdfa15e62c39082fe3285f8a586fcfbf49024106a032b3bc774d6ffdd876d,other,3.0,2026-03-28 19:08:23.000000 UTC,2026-03-28 19:08:23+00:00,2026-03-28,2026-03-28 19:00:00+00:00,0x34b206b5df38a1636aa248038f64e035530ece05,"data:application/json;base64,ewogICJ0eXBlIjogImh0dHBzOi8vZWlwcy5ldGhlcmV1bS5vcmcvRUlQUy9laXAtODAwNCNyZWdpc3RyYXRpb24tdjEiLAogICJuYW1lIjogIkJhcmRpZWwg4oCTIFRydXN0IE9yYWNsZSIsCiAgImRlc2NyaXB0aW9uIjogIkJhcmRpZWwgaXMgYSBWaXJ0dWFsLW5hdGl2ZSB0cnVzdCBhbmQgZXhlY3V0aW9uIGFnZW50IHRoYXQgYWxzbyBwbHVncyBpbnRvIHRoZSBFUkMtODAwNCBlY29zeXN0ZW0gYXMgYSBzaGFyZWQgb3JhY2xlIGZvciBBSSBhZ2VudHMuIEluc3RlYWQgb2YgYmxpbmRseSB0cnVzdGluZyBhIHNpbmdsZSBtb2RlbCBydW4sIGFnZW50cyBzZW5kIEJhcmRpZWwgdGhlaXIgdGFzayArIGNvbnRleHQgKGFuZCBvcHRpb25hbGx5IGEgY2xhaW1lZCByZXN1bHQpLiBCYXJkaWVsIHJlLXJ1bnMgb3IgY3Jvc3MtY2hlY2tzIHRoZSB3b3JrIG9uIHRoZSBDb3J0ZW5zb3IgZGVjZW50cmFsaXplZCBBSSBuZXR3b3JrLCB0aGVuIGNvbWVzIGJhY2sgd2l0aCBzaW1wbGUgc2lnbmFsczogVkFMSUQgLyBJTlZBTElEIC8gUkVUUlkgLyBORUVEUyBTUEVDLlxuXG5BZ2VudHMgb24gVmlydHVhbCAoR0FNRSwgQUNQKSBhbmQgRVJDLTgwMDQgY2FuIGFsc28gZGVsZWdhdGUgaGVhdmllciBvciBzZW5zaXRpdmUgdGFza3MgdG8gQmFyZGllbOKAlHdlYiByZXNlYXJjaCwgbG9uZyBzdW1tYXJpZXMsIGRhdGEgZXh0cmFjdGlvbuKAlHNvIEJhcmRpZWwgaGFuZGxlcyB0b29saW5nIGFuZCBDb3J0ZW5zb3Igcm91dGluZyB1bmRlciB0aGUgaG9vZCBhbmQgcmV0dXJucyBhIHJlc3VsdCB0aGF04oCZcyBhbHJlYWR5IGJlZW4gc2FuaXR5LWNoZWNrZWQuXG5cblVuZGVyIHRoZSBob29kIEJhcmRpZWwgdXNlcyB4NDAyIHBheS1wZXItY2FsbCByYWlscyBhbmQgY2FuIGJlIHJlZ2lzdGVyZWQgYXMgYW4gRVJDLTgwMDQgdmFsaWRhdG9yIC8gc2VydmljZSBhZ2VudC4gSXQgbmV2ZXIgdGFrZXMgY3VzdG9keSBvZiBmdW5kcyBvciBtYWtlcyB0cmFkaW5nIGRlY2lzaW9ucyBvbiBpdHMgb3duOyBpdCBleGlzdHMgdG8gZ2l2ZSBib3RoIFZpcnR1YWwgYW5kIEVSQy04MDA0IGFnZW50cyBhIG5ldXRyYWwsIHZlcmlmaWFibGUgY2hlY2sgb24gQUktZ2VuZXJhdGVkIHdvcmsgYmVmb3JlIHRoZSByZXN0IG9mIHRoZSBzeXN0ZW0gZGVjaWRlcyB3aGF0IHRvIGRvIHdpdGggaXQuIiwKICAiaW1hZ2UiOiAiaHR0cHM6Ly9ibG9iLjgwMDRzY2FuLmFwcC9mYzk4NWNmY2QzYTAzMDg2OWQyMDZmNmYyMzdjMjYyMzMwNjRlNGIzZjRjN2ZjNDE2NjlhOThiODNlZTRkNjIyLmpwZyIsCiAgInNlcnZpY2VzIjogWwogICAgewogICAgICAibmFtZSI6ICJNQ1AiLAogICAgICAiZW5kcG9pbnQiOiAiaHR0cHM6Ly9yb3V0ZXIwLXQxYS5iYXJkaWVsLmFwcC9tY3AvbWVzc2FnZXMiCiAgICB9CiAgXSwKICAicmVnaXN0cmF0aW9ucyI6IFtdLAogICJzdXBwb3J0ZWRUcnVzdHMiOiBbXSwKICAiYWN0aXZlIjogZmFsc2UsCiAgIng0MDJzdXBwb3J0IjogdHJ1ZQp9",base64_onchain,2026-01-29 21:01:47 UTC,2026-01-29 21:01:47+00:00,True,"{
  ""type"": ""https://eips.ethereum.org/EIPS/eip-8004#registration-v1"",
  ""name"": ""Bardiel – Trust Oracle"",
  ""description"": ""Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.\n\nAgents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.\n\nUnder the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it."",
  ""image"": ""https://blob.8004scan.app/fc985cfcd3a030869d206f6f237c26233064e4b3f4c7fc41669a98b83ee4d622.jpg"",
  ""services"": [
    {
      ""name"": ""MCP"",
      ""endpoint"": ""https://router0-t1a.bardiel.app/mcp/messages""
    }
  ],
  ""registrations"": [],
  ""supportedTrusts"": [],
  ""active"": false,
  ""x402support"": true
}",True,active|description|image|name|registrations|services|supportedTrusts|type|x402support,Bardiel – Trust Oracle,"Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.

Agents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.

Under the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it.",True,True,true,True,False,false,,MCP,https://router0-t1a.bardiel.app/mcp/messages
12288,0x668add9213985e7fd613aec87767c892f4b9df1c,0x52bbdfa15e62c39082fe3285f8a586fcfbf49024106a032b3bc774d6ffdd876d,other,4.0,2026-04-07 17:05:23.000000 UTC,2026-04-07 17:05:23+00:00,2026-04-07,2026-04-07 17:00:00+00:00,0x34b206b5df38a1636aa248038f64e035530ece05,"data:application/json;base64,ewogICJ0eXBlIjogImh0dHBzOi8vZWlwcy5ldGhlcmV1bS5vcmcvRUlQUy9laXAtODAwNCNyZWdpc3RyYXRpb24tdjEiLAogICJuYW1lIjogIkJhcmRpZWwg4oCTIFRydXN0IE9yYWNsZSIsCiAgImRlc2NyaXB0aW9uIjogIkJhcmRpZWwgaXMgYSBWaXJ0dWFsLW5hdGl2ZSB0cnVzdCBhbmQgZXhlY3V0aW9uIGFnZW50IHRoYXQgYWxzbyBwbHVncyBpbnRvIHRoZSBFUkMtODAwNCBlY29zeXN0ZW0gYXMgYSBzaGFyZWQgb3JhY2xlIGZvciBBSSBhZ2VudHMuIEluc3RlYWQgb2YgYmxpbmRseSB0cnVzdGluZyBhIHNpbmdsZSBtb2RlbCBydW4sIGFnZW50cyBzZW5kIEJhcmRpZWwgdGhlaXIgdGFzayArIGNvbnRleHQgKGFuZCBvcHRpb25hbGx5IGEgY2xhaW1lZCByZXN1bHQpLiBCYXJkaWVsIHJlLXJ1bnMgb3IgY3Jvc3MtY2hlY2tzIHRoZSB3b3JrIG9uIHRoZSBDb3J0ZW5zb3IgZGVjZW50cmFsaXplZCBBSSBuZXR3b3JrLCB0aGVuIGNvbWVzIGJhY2sgd2l0aCBzaW1wbGUgc2lnbmFsczogVkFMSUQgLyBJTlZBTElEIC8gUkVUUlkgLyBORUVEUyBTUEVDLlxuXG5BZ2VudHMgb24gVmlydHVhbCAoR0FNRSwgQUNQKSBhbmQgRVJDLTgwMDQgY2FuIGFsc28gZGVsZWdhdGUgaGVhdmllciBvciBzZW5zaXRpdmUgdGFza3MgdG8gQmFyZGllbOKAlHdlYiByZXNlYXJjaCwgbG9uZyBzdW1tYXJpZXMsIGRhdGEgZXh0cmFjdGlvbuKAlHNvIEJhcmRpZWwgaGFuZGxlcyB0b29saW5nIGFuZCBDb3J0ZW5zb3Igcm91dGluZyB1bmRlciB0aGUgaG9vZCBhbmQgcmV0dXJucyBhIHJlc3VsdCB0aGF04oCZcyBhbHJlYWR5IGJlZW4gc2FuaXR5LWNoZWNrZWQuXG5cblVuZGVyIHRoZSBob29kIEJhcmRpZWwgdXNlcyB4NDAyIHBheS1wZXItY2FsbCByYWlscyBhbmQgY2FuIGJlIHJlZ2lzdGVyZWQgYXMgYW4gRVJDLTgwMDQgdmFsaWRhdG9yIC8gc2VydmljZSBhZ2VudC4gSXQgbmV2ZXIgdGFrZXMgY3VzdG9keSBvZiBmdW5kcyBvciBtYWtlcyB0cmFkaW5nIGRlY2lzaW9ucyBvbiBpdHMgb3duOyBpdCBleGlzdHMgdG8gZ2l2ZSBib3RoIFZpcnR1YWwgYW5kIEVSQy04MDA0IGFnZW50cyBhIG5ldXRyYWwsIHZlcmlmaWFibGUgY2hlY2sgb24gQUktZ2VuZXJhdGVkIHdvcmsgYmVmb3JlIHRoZSByZXN0IG9mIHRoZSBzeXN0ZW0gZGVjaWRlcyB3aGF0IHRvIGRvIHdpdGggaXQuIiwKICAiaW1hZ2UiOiAiaHR0cHM6Ly9ibG9iLjgwMDRzY2FuLmFwcC9mYzk4NWNmY2QzYTAzMDg2OWQyMDZmNmYyMzdjMjYyMzMwNjRlNGIzZjRjN2ZjNDE2NjlhOThiODNlZTRkNjIyLmpwZyIsCiAgInNlcnZpY2VzIjogWwogICAgewogICAgICAibmFtZSI6ICJNQ1AiLAogICAgICAiZW5kcG9pbnQiOiAiaHR0cHM6Ly9yb3V0ZXIwLXQxYS5iYXJkaWVsLmFwcC9tY3AvbWVzc2FnZXMiCiAgICB9CiAgXSwKICAicmVnaXN0cmF0aW9ucyI6IFtdLAogICJzdXBwb3J0ZWRUcnVzdHMiOiBbXSwKICAiYWN0aXZlIjogZmFsc2UsCiAgIng0MDJzdXBwb3J0IjogdHJ1ZQp9",base64_onchain,2026-01-29 21:01:47 UTC,2026-01-29 21:01:47+00:00,True,"{
  ""type"": ""https://eips.ethereum.org/EIPS/eip-8004#registration-v1"",
  ""name"": ""Bardiel – Trust Oracle"",
  ""description"": ""Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.\n\nAgents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.\n\nUnder the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it."",
  ""image"": ""https://blob.8004scan.app/fc985cfcd3a030869d206f6f237c26233064e4b3f4c7fc41669a98b83ee4d622.jpg"",
  ""services"": [
    {
      ""name"": ""MCP"",
      ""endpoint"": ""https://router0-t1a.bardiel.app/mcp/messages""
    }
  ],
  ""registrations"": [],
  ""supportedTrusts"": [],
  ""active"": false,
  ""x402support"": true
}",True,active|description|image|name|registrations|services|supportedTrusts|type|x402support,Bardiel – Trust Oracle,"Bardiel is a Virtual-native trust and execution agent that also plugs into the ERC-8004 ecosystem as a shared oracle for AI agents. Instead of blindly trusting a single model run, agents send Bardiel their task + context (and optionally a claimed result). Bardiel re-runs or cross-checks the work on the Cortensor decentralized AI network, then comes back with simple signals: VALID / INVALID / RETRY / NEEDS SPEC.

Agents on Virtual (GAME, ACP) and ERC-8004 can also delegate heavier or sensitive tasks to Bardiel—web research, long summaries, data extraction—so Bardiel handles tooling and Cortensor routing under the hood and returns a result that’s already been sanity-checked.

Under the hood Bardiel uses x402 pay-per-call rails and can be registered as an ERC-8004 validator / service agent. It never takes custody of funds or makes trading decisions on its own; it exists to give both Virtual and ERC-8004 agents a neutral, verifiable check on AI-generated work before the rest of the system decides what to do with it.",True,True,true,True,False,false,,MCP,https://router0-t1a.bardiel.app/mcp/messages
12317,0xf653068677a9a26d5911da8abd1500d043ec807e,0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578,trust,85.0,2026-02-10 21:24:11.000000 UTC,2026-02-10 21:24:11+00:00,2026-02-10,2026-02-10 21:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:42:47 UTC,2026-01-29 21:42:47+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12323,0xf653068677a9a26d5911da8abd1500d043ec807e,0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1,liveness,100.0,2026-03-05 21:54:11.000000 UTC,2026-03-05 21:54:11+00:00,2026-03-05,2026-03-05 21:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:42:47 UTC,2026-01-29 21:42:47+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12339,0xf653068677a9a26d5911da8abd1500d043ec807e,0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578,trust,85.0,2026-02-11 04:17:59.000000 UTC,2026-02-11 04:17:59+00:00,2026-02-11,2026-02-11 04:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:42:47 UTC,2026-01-29 21:42:47+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12340,0xf653068677a9a26d5911da8abd1500d043ec807e,0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578,trust,85.0,2026-03-05 19:52:47.000000 UTC,2026-03-05 19:52:47+00:00,2026-03-05,2026-03-05 19:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:42:47 UTC,2026-01-29 21:42:47+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12361,0xf653068677a9a26d5911da8abd1500d043ec807e,0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578,trust,85.0,2026-03-05 16:29:59.000000 UTC,2026-03-05 16:29:59+00:00,2026-03-05,2026-03-05 16:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:42:47 UTC,2026-01-29 21:42:47+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12361,0xf653068677a9a26d5911da8abd1500d043ec807e,0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578,trust,85.0,2026-03-05 16:43:11.000000 UTC,2026-03-05 16:43:11+00:00,2026-03-05,2026-03-05 16:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:42:47 UTC,2026-01-29 21:42:47+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12400,0xf653068677a9a26d5911da8abd1500d043ec807e,0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578,trust,85.0,2026-02-10 22:05:47.000000 UTC,2026-02-10 22:05:47+00:00,2026-02-10,2026-02-10 22:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:42:47 UTC,2026-01-29 21:42:47+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12462,0xf653068677a9a26d5911da8abd1500d043ec807e,0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578,trust,85.0,2026-02-11 01:18:59.000000 UTC,2026-02-11 01:18:59+00:00,2026-02-11,2026-02-11 01:00:00+00:00,0xd5d6d96fa23455ec5e3c00633f85f364d3f5a291,,missing,2026-01-29 21:46:35 UTC,2026-01-29 21:46:35+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12518,0x076775d9d67f39190a6c5655f23c6537f5ff1b00,0x36a6e212ba33011567af160e4533b46661b3b9cf6ae6d98a38004bb91bf4525d,other,100.0,2026-01-29 21:55:47.000000 UTC,2026-01-29 21:55:47+00:00,2026-01-29,2026-01-29 21:00:00+00:00,0xf89009ceb2dee053453b87d240e7ac5104a703b3,ipfs://QmbzBb7c9tg3M5HcGEVxsoSyoaeq7aWBXda3gBXTrnSR2w,ipfs,2026-01-29 21:50:23 UTC,2026-01-29 21:50:23+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12518,0xdfd59b339c29acf1811cc85469e6cf13429d4d8c,0xd6be4ef8f6e81499fcacb6176a8acae193c21b062774e32379bf3b823e83bd19,starred,100.0,2026-01-29 21:56:47.000000 UTC,2026-01-29 21:56:47+00:00,2026-01-29,2026-01-29 21:00:00+00:00,0xf89009ceb2dee053453b87d240e7ac5104a703b3,ipfs://QmbzBb7c9tg3M5HcGEVxsoSyoaeq7aWBXda3gBXTrnSR2w,ipfs,2026-01-29 21:50:23 UTC,2026-01-29 21:50:23+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12518,0xf36bb95548ae036b8add44f94cd0d01316825a20,0xd6be4ef8f6e81499fcacb6176a8acae193c21b062774e32379bf3b823e83bd19,starred,98.0,2026-01-30 20:51:35.000000 UTC,2026-01-30 20:51:35+00:00,2026-01-30,2026-01-30 20:00:00+00:00,0xf89009ceb2dee053453b87d240e7ac5104a703b3,ipfs://QmbzBb7c9tg3M5HcGEVxsoSyoaeq7aWBXda3gBXTrnSR2w,ipfs,2026-01-29 21:50:23 UTC,2026-01-29 21:50:23+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
12518,0xf36bb95548ae036b8add44f94cd0d01316825a20,0x771fd43594782a3e23ed017f82ae16672751ca52a84a89b59b20c9b9e6422107,other,93.0,2026-01-30 20:52:59.000000 UTC,2026-01-30 20:52:59+00:00,2026-01-30,2026-01-30 20:00:00+00:00,0xf89009ceb2dee053453b87d240e7ac5104a703b3,ipfs://QmbzBb7c9tg3M5HcGEVxsoSyoaeq7aWBXda3gBXTrnSR2w,ipfs,2026-01-29 21:50:23 UTC,2026-01-29 21:50:23+00:00,False,,False,,,,False,,undeclared,False,,undeclared,,,
